anchor_id,partition,event_family,signal_bar_open_utc,decision_available_utc,mode,source_status,source_reason,source,source_as_of_utc,active,filing_count,severity,base_form,category,age_hours,capacity_only,available_at_utc,accession,direction_claim
OPT-LONG-97accc09b2e91dbe:1730478600000,DISCOVERY,THESIS_PRESSURE,2024-11-01T16:30:00+00:00,2024-11-01T16:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-97accc09b2e91dbe:1730478600000,DISCOVERY,THESIS_PRESSURE,2024-11-01T16:30:00+00:00,2024-11-01T16:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-97accc09b2e91dbe:1730482200000,DISCOVERY,THESIS_PRESSURE,2024-11-01T17:30:00+00:00,2024-11-01T17:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-97accc09b2e91dbe:1730482200000,DISCOVERY,THESIS_PRESSURE,2024-11-01T17:30:00+00:00,2024-11-01T17:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-97accc09b2e91dbe:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-97accc09b2e91dbe:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-97accc09b2e91dbe:1730735100000,DISCOVERY,CONTINUATION,2024-11-04T15:45:00+00:00,2024-11-04T16:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-97accc09b2e91dbe:1730735100000,DISCOVERY,CONTINUATION,2024-11-04T15:45:00+00:00,2024-11-04T16:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-97accc09b2e91dbe:1730745000000,DISCOVERY,THESIS_PRESSURE,2024-11-04T18:30:00+00:00,2024-11-04T18:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-97accc09b2e91dbe:1730745000000,DISCOVERY,THESIS_PRESSURE,2024-11-04T18:30:00+00:00,2024-11-04T18:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-97accc09b2e91dbe:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-97accc09b2e91dbe:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-97accc09b2e91dbe:1730918700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-06T18:45:00+00:00,2024-11-06T19:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-97accc09b2e91dbe:1730918700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-06T18:45:00+00:00,2024-11-06T19:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-97accc09b2e91dbe:1731098700000,DISCOVERY,ENTRY_FORMING,2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,2,MEDIUM,8-K,MATERIAL_FILING,47.600833333333334,False,2024-11-06T21:23:57+00:00,0001411579-24-000075,
OPT-LONG-97accc09b2e91dbe:1731098700000,DISCOVERY,ENTRY_FORMING,2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730296800000,DISCOVERY,RISK_OR_EXHAUSTION,2024-10-30T14:00:00+00:00,2024-10-30T14:15:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730296800000,DISCOVERY,RISK_OR_EXHAUSTION,2024-10-30T14:00:00+00:00,2024-10-30T14:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730297700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-10-30T14:15:00+00:00,2024-10-30T14:30:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730297700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-10-30T14:15:00+00:00,2024-10-30T14:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730317500000,DISCOVERY,CONTINUATION,2024-10-30T19:45:00+00:00,2024-10-30T20:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730317500000,DISCOVERY,CONTINUATION,2024-10-30T19:45:00+00:00,2024-10-30T20:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730398500000,DISCOVERY,THESIS_PRESSURE,2024-10-31T18:15:00+00:00,2024-10-31T18:30:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730398500000,DISCOVERY,THESIS_PRESSURE,2024-10-31T18:15:00+00:00,2024-10-31T18:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730402100000,DISCOVERY,THESIS_PRESSURE,2024-10-31T19:15:00+00:00,2024-10-31T19:30:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730402100000,DISCOVERY,THESIS_PRESSURE,2024-10-31T19:15:00+00:00,2024-10-31T19:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730468700000,DISCOVERY,CONTINUATION,2024-11-01T13:45:00+00:00,2024-11-01T14:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730468700000,DISCOVERY,CONTINUATION,2024-11-01T13:45:00+00:00,2024-11-01T14:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730478600000,DISCOVERY,THESIS_PRESSURE,2024-11-01T16:30:00+00:00,2024-11-01T16:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730478600000,DISCOVERY,THESIS_PRESSURE,2024-11-01T16:30:00+00:00,2024-11-01T16:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730482200000,DISCOVERY,THESIS_PRESSURE,2024-11-01T17:30:00+00:00,2024-11-01T17:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730482200000,DISCOVERY,THESIS_PRESSURE,2024-11-01T17:30:00+00:00,2024-11-01T17:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730735100000,DISCOVERY,CONTINUATION,2024-11-04T15:45:00+00:00,2024-11-04T16:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730735100000,DISCOVERY,CONTINUATION,2024-11-04T15:45:00+00:00,2024-11-04T16:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730745000000,DISCOVERY,THESIS_PRESSURE,2024-11-04T18:30:00+00:00,2024-11-04T18:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730745000000,DISCOVERY,THESIS_PRESSURE,2024-11-04T18:30:00+00:00,2024-11-04T18:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1730918700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-06T18:45:00+00:00,2024-11-06T19:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-78a2d2646dd47cc8:1730918700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-06T18:45:00+00:00,2024-11-06T19:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-78a2d2646dd47cc8:1731098700000,DISCOVERY,ENTRY_FORMING,2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,2,MEDIUM,8-K,MATERIAL_FILING,47.600833333333334,False,2024-11-06T21:23:57+00:00,0001411579-24-000075,
OPT-LONG-78a2d2646dd47cc8:1731098700000,DISCOVERY,ENTRY_FORMING,2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1730478600000,DISCOVERY,THESIS_PRESSURE,2024-11-01T16:30:00+00:00,2024-11-01T16:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1730478600000,DISCOVERY,THESIS_PRESSURE,2024-11-01T16:30:00+00:00,2024-11-01T16:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1730482200000,DISCOVERY,THESIS_PRESSURE,2024-11-01T17:30:00+00:00,2024-11-01T17:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1730482200000,DISCOVERY,THESIS_PRESSURE,2024-11-01T17:30:00+00:00,2024-11-01T17:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1730735100000,DISCOVERY,CONTINUATION,2024-11-04T15:45:00+00:00,2024-11-04T16:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1730735100000,DISCOVERY,CONTINUATION,2024-11-04T15:45:00+00:00,2024-11-04T16:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1730745000000,DISCOVERY,THESIS_PRESSURE,2024-11-04T18:30:00+00:00,2024-11-04T18:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1730745000000,DISCOVERY,THESIS_PRESSURE,2024-11-04T18:30:00+00:00,2024-11-04T18:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1730918700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-06T18:45:00+00:00,2024-11-06T19:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1730918700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-06T18:45:00+00:00,2024-11-06T19:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731098700000,DISCOVERY,ENTRY_FORMING,2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,2,MEDIUM,8-K,MATERIAL_FILING,47.600833333333334,False,2024-11-06T21:23:57+00:00,0001411579-24-000075,
OPT-LONG-85eb03d8822713f1:1731098700000,DISCOVERY,ENTRY_FORMING,2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731342600000,DISCOVERY,THESIS_PRESSURE,2024-11-11T16:30:00+00:00,2024-11-11T16:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1731342600000,DISCOVERY,THESIS_PRESSURE,2024-11-11T16:30:00+00:00,2024-11-11T16:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731350700000,DISCOVERY,THESIS_PRESSURE,2024-11-11T18:45:00+00:00,2024-11-11T19:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1731350700000,DISCOVERY,THESIS_PRESSURE,2024-11-11T18:45:00+00:00,2024-11-11T19:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731421800000,DISCOVERY,CONTINUATION,2024-11-12T14:30:00+00:00,2024-11-12T14:45:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-85eb03d8822713f1:1731421800000,DISCOVERY,CONTINUATION,2024-11-12T14:30:00+00:00,2024-11-12T14:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731515400000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-13T16:30:00+00:00,2024-11-13T16:45:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,1,MEDIUM,8-K,MATERIAL_FILING,18.398333333333333,False,2024-11-12T22:21:06+00:00,0001104659-24-116935,
OPT-LONG-85eb03d8822713f1:1731515400000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-13T16:30:00+00:00,2024-11-13T16:45:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731523500000,DISCOVERY,CONTINUATION,2024-11-13T18:45:00+00:00,2024-11-13T19:00:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,1,MEDIUM,8-K,MATERIAL_FILING,20.648333333333333,False,2024-11-12T22:21:06+00:00,0001104659-24-116935,
OPT-LONG-85eb03d8822713f1:1731523500000,DISCOVERY,CONTINUATION,2024-11-13T18:45:00+00:00,2024-11-13T19:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731596400000,DISCOVERY,THESIS_PRESSURE,2024-11-14T15:00:00+00:00,2024-11-14T15:15:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,1,MEDIUM,8-K,MATERIAL_FILING,40.89833333333333,False,2024-11-12T22:21:06+00:00,0001104659-24-116935,
OPT-LONG-85eb03d8822713f1:1731596400000,DISCOVERY,THESIS_PRESSURE,2024-11-14T15:00:00+00:00,2024-11-14T15:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731600000000,DISCOVERY,THESIS_PRESSURE,2024-11-14T16:00:00+00:00,2024-11-14T16:15:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,1,MEDIUM,8-K,MATERIAL_FILING,41.89833333333333,False,2024-11-12T22:21:06+00:00,0001104659-24-116935,
OPT-LONG-85eb03d8822713f1:1731600000000,DISCOVERY,THESIS_PRESSURE,2024-11-14T16:00:00+00:00,2024-11-14T16:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731607200000,DISCOVERY,CONTINUATION,2024-11-14T18:00:00+00:00,2024-11-14T18:15:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,1,MEDIUM,8-K,MATERIAL_FILING,43.89833333333333,False,2024-11-12T22:21:06+00:00,0001104659-24-116935,
OPT-LONG-85eb03d8822713f1:1731607200000,DISCOVERY,CONTINUATION,2024-11-14T18:00:00+00:00,2024-11-14T18:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731617100000,DISCOVERY,THESIS_PRESSURE,2024-11-14T20:45:00+00:00,2024-11-14T21:00:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,1,MEDIUM,8-K,MATERIAL_FILING,46.64833333333333,False,2024-11-12T22:21:06+00:00,0001104659-24-116935,
OPT-LONG-85eb03d8822713f1:1731617100000,DISCOVERY,THESIS_PRESSURE,2024-11-14T20:45:00+00:00,2024-11-14T21:00:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-85eb03d8822713f1:1731683700000,DISCOVERY,THESIS_PRESSURE,2024-11-15T15:15:00+00:00,2024-11-15T15:30:00+00:00,PUBLIC_ACCEPTANCE,ACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,True,1,MEDIUM,8-K,MATERIAL_FILING,65.14833333333333,False,2024-11-12T22:21:06+00:00,0001104659-24-116935,
OPT-LONG-85eb03d8822713f1:1731683700000,DISCOVERY,THESIS_PRESSURE,2024-11-15T15:15:00+00:00,2024-11-15T15:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-d802370cfc6c2eb0:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-d802370cfc6c2eb0:1730484900000,DISCOVERY,CONTINUATION,2024-11-01T18:15:00+00:00,2024-11-01T18:30:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-d802370cfc6c2eb0:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
OPT-LONG-d802370cfc6c2eb0:1730746800000,DISCOVERY,THESIS_PRESSURE,2024-11-04T19:00:00+00:00,2024-11-04T19:15:00+00:00,OPERATIONAL_SEEN,SOURCE_UNAVAILABLE,COVERAGE_NOT_COMPLETE,sec-submissions-and-archives,2026-08-14T00:00:00Z,,,,,,,,,,
OPT-LONG-d802370cfc6c2eb0:1730918700000,DISCOVERY,RISK_OR_EXHAUSTION,2024-11-06T18:45:00+00:00,2024-11-06T19:00:00+00:00,PUBLIC_ACCEPTANCE,INACTIVE,COVERED,sec-submissions-and-archives,2026-08-14T00:00:00Z,False,0,,,,,False,,,
