signal_bar_open_utc,decision_available_utc,session_date,spot,event_family,events,campaign_health,phase_confidence,weakness_count,partition,anchor_id,ticker,contract_type,strike,expiration,dte,moneyness_pct,dte_target,moneyness_target,moneyness_distance_pct,moneyness_band,selection_policy,bar_count,bars_file,cached,cache_start_date,cache_end_date
2024-10-04T13:30:00+00:00,2024-10-04T13:45:00+00:00,2024-10-04,4.4703,ENTRY_FORMING,STRONG START,93.0,62.0,0.0,DISCOVERY,AMC15SUP-003,O:AMC241101C00004500,CALL,4.5,2024-11-01,28,-0.6600000000000013,30,0.0,0.6600000000000013,NEAR_ATM,WITHIN_TOLERANCE,559,bars/O_AMC241101C00004500.json,False,2024-09-27,2024-11-01
2024-10-04T13:30:00+00:00,2024-10-04T13:45:00+00:00,2024-10-04,4.4703,ENTRY_FORMING,STRONG START,93.0,62.0,0.0,DISCOVERY,AMC15SUP-003,O:AMC241018P00004500,PUT,4.5,2024-10-18,14,0.6600000000000013,14,0.0,0.6600000000000013,NEAR_ATM,WITHIN_TOLERANCE,282,bars/O_AMC241018P00004500.json,False,2024-09-27,2024-10-18
2024-10-04T13:30:00+00:00,2024-10-04T13:45:00+00:00,2024-10-04,4.4703,ENTRY_FORMING,STRONG START,93.0,62.0,0.0,DISCOVERY,AMC15SUP-003,O:AMC241101P00004500,PUT,4.5,2024-11-01,28,0.6600000000000013,30,0.0,0.6600000000000013,NEAR_ATM,WITHIN_TOLERANCE,283,bars/O_AMC241101P00004500.json,False,2024-09-27,2024-11-01
2024-10-10T19:15:00+00:00,2024-10-10T19:30:00+00:00,2024-10-10,4.171,ENTRY_FORMING,CAMPAIGN START,85.0,54.0,0.0,DISCOVERY,AMC15X-005,O:AMC241025C00004000,CALL,4.0,2024-10-25,15,4.275000000000007,14,0.0,4.275000000000007,NEAR_ATM,WITHIN_TOLERANCE,312,bars/O_AMC241025C00004000.json,True,2024-10-03,2024-10-25
2024-10-10T19:15:00+00:00,2024-10-10T19:30:00+00:00,2024-10-10,4.171,ENTRY_FORMING,CAMPAIGN START,85.0,54.0,0.0,DISCOVERY,AMC15X-005,O:AMC241108C00004000,CALL,4.0,2024-11-08,29,4.275000000000007,30,0.0,4.275000000000007,NEAR_ATM,WITHIN_TOLERANCE,219,bars/O_AMC241108C00004000.json,True,2024-10-03,2024-10-31
2024-10-10T19:15:00+00:00,2024-10-10T19:30:00+00:00,2024-10-10,4.171,ENTRY_FORMING,CAMPAIGN START,85.0,54.0,0.0,DISCOVERY,AMC15X-005,O:AMC241025P00004000,PUT,4.0,2024-10-25,15,-4.275000000000007,14,0.0,4.275000000000007,NEAR_ATM,WITHIN_TOLERANCE,262,bars/O_AMC241025P00004000.json,True,2024-10-03,2024-10-25
2024-10-10T19:15:00+00:00,2024-10-10T19:30:00+00:00,2024-10-10,4.171,ENTRY_FORMING,CAMPAIGN START,85.0,54.0,0.0,DISCOVERY,AMC15X-005,O:AMC241108P00004000,PUT,4.0,2024-11-08,29,-4.275000000000007,30,0.0,4.275000000000007,NEAR_ATM,WITHIN_TOLERANCE,247,bars/O_AMC241108P00004000.json,True,2024-10-03,2024-10-31
2024-10-18T16:00:00+00:00,2024-10-18T16:15:00+00:00,2024-10-18,4.312,CONTINUATION,ADD,99.0,73.0,0.0,DISCOVERY,AMC15SUP-004,O:AMC241101C00004500,CALL,4.5,2024-11-01,14,-4.177777777777772,14,0.0,4.177777777777772,NEAR_ATM,WITHIN_TOLERANCE,559,bars/O_AMC241101C00004500.json,False,2024-09-27,2024-11-01
2024-10-18T16:00:00+00:00,2024-10-18T16:15:00+00:00,2024-10-18,4.312,CONTINUATION,ADD,99.0,73.0,0.0,DISCOVERY,AMC15SUP-004,O:AMC241115C00004500,CALL,4.5,2024-11-15,28,-4.177777777777772,30,0.0,4.177777777777772,NEAR_ATM,WITHIN_TOLERANCE,634,bars/O_AMC241115C00004500.json,False,2024-10-11,2024-11-15
2024-10-18T16:00:00+00:00,2024-10-18T16:15:00+00:00,2024-10-18,4.312,CONTINUATION,ADD,99.0,73.0,0.0,DISCOVERY,AMC15SUP-004,O:AMC241101P00004500,PUT,4.5,2024-11-01,14,4.177777777777772,14,0.0,4.177777777777772,NEAR_ATM,WITHIN_TOLERANCE,283,bars/O_AMC241101P00004500.json,False,2024-09-27,2024-11-01
2024-10-18T16:00:00+00:00,2024-10-18T16:15:00+00:00,2024-10-18,4.312,CONTINUATION,ADD,99.0,73.0,0.0,DISCOVERY,AMC15SUP-004,O:AMC241115P00004500,PUT,4.5,2024-11-15,28,4.177777777777772,30,0.0,4.177777777777772,NEAR_ATM,WITHIN_TOLERANCE,383,bars/O_AMC241115P00004500.json,False,2024-10-11,2024-11-15
2024-10-22T19:15:00+00:00,2024-10-22T19:30:00+00:00,2024-10-22,4.33,ENTRY_FORMING,STRONG START,99.0,81.0,0.0,DISCOVERY,AMC15SUP-005,O:AMC241108C00004500,CALL,4.5,2024-11-08,17,-3.7777777777777763,14,0.0,3.7777777777777763,NEAR_ATM,WITHIN_TOLERANCE,450,bars/O_AMC241108C00004500.json,True,2024-10-15,2024-11-08
2024-10-22T19:15:00+00:00,2024-10-22T19:30:00+00:00,2024-10-22,4.33,ENTRY_FORMING,STRONG START,99.0,81.0,0.0,DISCOVERY,AMC15SUP-005,O:AMC241122C00004500,CALL,4.5,2024-11-22,31,-3.7777777777777763,30,0.0,3.7777777777777763,NEAR_ATM,WITHIN_TOLERANCE,534,bars/O_AMC241122C00004500.json,True,2024-10-15,2024-11-22
2024-10-22T19:15:00+00:00,2024-10-22T19:30:00+00:00,2024-10-22,4.33,ENTRY_FORMING,STRONG START,99.0,81.0,0.0,DISCOVERY,AMC15SUP-005,O:AMC241108P00004500,PUT,4.5,2024-11-08,17,3.7777777777777763,14,0.0,3.7777777777777763,NEAR_ATM,WITHIN_TOLERANCE,301,bars/O_AMC241108P00004500.json,True,2024-10-15,2024-11-08
2024-10-22T19:15:00+00:00,2024-10-22T19:30:00+00:00,2024-10-22,4.33,ENTRY_FORMING,STRONG START,99.0,81.0,0.0,DISCOVERY,AMC15SUP-005,O:AMC241122P00004500,PUT,4.5,2024-11-22,31,3.7777777777777763,30,0.0,3.7777777777777763,NEAR_ATM,WITHIN_TOLERANCE,339,bars/O_AMC241122P00004500.json,True,2024-10-15,2024-11-22
2024-10-22T19:30:00+00:00,2024-10-22T19:45:00+00:00,2024-10-22,4.325,RISK_OR_EXHAUSTION,PEAK,100.0,80.0,0.0,DISCOVERY,AMC15X-006,O:AMC241108C00004500,CALL,4.5,2024-11-08,17,-3.888888888888885,14,0.0,3.888888888888885,NEAR_ATM,WITHIN_TOLERANCE,450,bars/O_AMC241108C00004500.json,True,2024-10-15,2024-11-08
2024-10-22T19:30:00+00:00,2024-10-22T19:45:00+00:00,2024-10-22,4.325,RISK_OR_EXHAUSTION,PEAK,100.0,80.0,0.0,DISCOVERY,AMC15X-006,O:AMC241122C00004500,CALL,4.5,2024-11-22,31,-3.888888888888885,30,0.0,3.888888888888885,NEAR_ATM,WITHIN_TOLERANCE,534,bars/O_AMC241122C00004500.json,True,2024-10-15,2024-11-22
2024-10-22T19:30:00+00:00,2024-10-22T19:45:00+00:00,2024-10-22,4.325,RISK_OR_EXHAUSTION,PEAK,100.0,80.0,0.0,DISCOVERY,AMC15X-006,O:AMC241108P00004500,PUT,4.5,2024-11-08,17,3.888888888888885,14,0.0,3.888888888888885,NEAR_ATM,WITHIN_TOLERANCE,301,bars/O_AMC241108P00004500.json,True,2024-10-15,2024-11-08
2024-10-22T19:30:00+00:00,2024-10-22T19:45:00+00:00,2024-10-22,4.325,RISK_OR_EXHAUSTION,PEAK,100.0,80.0,0.0,DISCOVERY,AMC15X-006,O:AMC241122P00004500,PUT,4.5,2024-11-22,31,3.888888888888885,30,0.0,3.888888888888885,NEAR_ATM,WITHIN_TOLERANCE,339,bars/O_AMC241122P00004500.json,True,2024-10-15,2024-11-22
2024-10-23T15:15:00+00:00,2024-10-23T15:30:00+00:00,2024-10-23,4.26,THESIS_PRESSURE,FAIL TEST,14.0,3.0,6.0,DISCOVERY,AMC15X-007,O:AMC241108C00004500,CALL,4.5,2024-11-08,16,-5.3333333333333375,14,0.0,5.3333333333333375,NEAR_ATM,WITHIN_TOLERANCE,450,bars/O_AMC241108C00004500.json,True,2024-10-15,2024-11-08
2024-10-23T15:15:00+00:00,2024-10-23T15:30:00+00:00,2024-10-23,4.26,THESIS_PRESSURE,FAIL TEST,14.0,3.0,6.0,DISCOVERY,AMC15X-007,O:AMC241122C00004500,CALL,4.5,2024-11-22,30,-5.3333333333333375,30,0.0,5.3333333333333375,NEAR_ATM,WITHIN_TOLERANCE,534,bars/O_AMC241122C00004500.json,True,2024-10-15,2024-11-22
2024-10-23T15:15:00+00:00,2024-10-23T15:30:00+00:00,2024-10-23,4.26,THESIS_PRESSURE,FAIL TEST,14.0,3.0,6.0,DISCOVERY,AMC15X-007,O:AMC241108P00004500,PUT,4.5,2024-11-08,16,5.3333333333333375,14,0.0,5.3333333333333375,NEAR_ATM,WITHIN_TOLERANCE,301,bars/O_AMC241108P00004500.json,True,2024-10-15,2024-11-08
2024-10-23T15:15:00+00:00,2024-10-23T15:30:00+00:00,2024-10-23,4.26,THESIS_PRESSURE,FAIL TEST,14.0,3.0,6.0,DISCOVERY,AMC15X-007,O:AMC241122P00004500,PUT,4.5,2024-11-22,30,5.3333333333333375,30,0.0,5.3333333333333375,NEAR_ATM,WITHIN_TOLERANCE,339,bars/O_AMC241122P00004500.json,True,2024-10-15,2024-11-22
2024-10-24T13:45:00+00:00,2024-10-24T14:00:00+00:00,2024-10-24,4.2699,CONTINUATION,RELOAD,50.0,46.0,0.0,DISCOVERY,AMC15X-008,O:AMC241108C00004500,CALL,4.5,2024-11-08,15,-5.113333333333338,14,0.0,5.113333333333338,NEAR_ATM,WITHIN_TOLERANCE,450,bars/O_AMC241108C00004500.json,True,2024-10-15,2024-11-08
2024-10-24T13:45:00+00:00,2024-10-24T14:00:00+00:00,2024-10-24,4.2699,CONTINUATION,RELOAD,50.0,46.0,0.0,DISCOVERY,AMC15X-008,O:AMC241122C00004500,CALL,4.5,2024-11-22,29,-5.113333333333338,30,0.0,5.113333333333338,NEAR_ATM,WITHIN_TOLERANCE,534,bars/O_AMC241122C00004500.json,True,2024-10-15,2024-11-22
2024-10-24T13:45:00+00:00,2024-10-24T14:00:00+00:00,2024-10-24,4.2699,CONTINUATION,RELOAD,50.0,46.0,0.0,DISCOVERY,AMC15X-008,O:AMC241108P00004500,PUT,4.5,2024-11-08,15,5.113333333333338,14,0.0,5.113333333333338,NEAR_ATM,WITHIN_TOLERANCE,301,bars/O_AMC241108P00004500.json,True,2024-10-15,2024-11-08
2024-10-24T13:45:00+00:00,2024-10-24T14:00:00+00:00,2024-10-24,4.2699,CONTINUATION,RELOAD,50.0,46.0,0.0,DISCOVERY,AMC15X-008,O:AMC241122P00004500,PUT,4.5,2024-11-22,29,5.113333333333338,30,0.0,5.113333333333338,NEAR_ATM,WITHIN_TOLERANCE,339,bars/O_AMC241122P00004500.json,True,2024-10-15,2024-11-22
2024-10-30T14:15:00+00:00,2024-10-30T14:30:00+00:00,2024-10-30,4.5871,RISK_OR_EXHAUSTION,PEAK,100.0,84.0,0.0,DISCOVERY,AMC15X-009,O:AMC241115C00004500,CALL,4.5,2024-11-15,16,1.9355555555555644,14,0.0,1.9355555555555644,NEAR_ATM,WITHIN_TOLERANCE,634,bars/O_AMC241115C00004500.json,False,2024-10-11,2024-11-15
2024-10-30T14:15:00+00:00,2024-10-30T14:30:00+00:00,2024-10-30,4.5871,RISK_OR_EXHAUSTION,PEAK,100.0,84.0,0.0,DISCOVERY,AMC15X-009,O:AMC241129C00004500,CALL,4.5,2024-11-29,30,1.9355555555555644,30,0.0,1.9355555555555644,NEAR_ATM,WITHIN_TOLERANCE,527,bars/O_AMC241129C00004500.json,True,2024-10-23,2024-11-29
2024-10-30T14:15:00+00:00,2024-10-30T14:30:00+00:00,2024-10-30,4.5871,RISK_OR_EXHAUSTION,PEAK,100.0,84.0,0.0,DISCOVERY,AMC15X-009,O:AMC241115P00004500,PUT,4.5,2024-11-15,16,-1.9355555555555644,14,0.0,1.9355555555555644,NEAR_ATM,WITHIN_TOLERANCE,383,bars/O_AMC241115P00004500.json,False,2024-10-11,2024-11-15
2024-10-30T14:15:00+00:00,2024-10-30T14:30:00+00:00,2024-10-30,4.5871,RISK_OR_EXHAUSTION,PEAK,100.0,84.0,0.0,DISCOVERY,AMC15X-009,O:AMC241129P00004500,PUT,4.5,2024-11-29,30,-1.9355555555555644,30,0.0,1.9355555555555644,NEAR_ATM,WITHIN_TOLERANCE,317,bars/O_AMC241129P00004500.json,True,2024-10-23,2024-11-29
2024-11-01T13:45:00+00:00,2024-11-01T14:00:00+00:00,2024-11-01,4.5,CONTINUATION,RELOAD,81.0,58.0,0.0,DISCOVERY,AMC15SUP-006,O:AMC241115C00004500,CALL,4.5,2024-11-15,14,0.0,14,0.0,0.0,NEAR_ATM,WITHIN_TOLERANCE,634,bars/O_AMC241115C00004500.json,False,2024-10-11,2024-11-15
2024-11-01T13:45:00+00:00,2024-11-01T14:00:00+00:00,2024-11-01,4.5,CONTINUATION,RELOAD,81.0,58.0,0.0,DISCOVERY,AMC15SUP-006,O:AMC241129C00004500,CALL,4.5,2024-11-29,28,0.0,30,0.0,0.0,NEAR_ATM,WITHIN_TOLERANCE,527,bars/O_AMC241129C00004500.json,True,2024-10-23,2024-11-29
2024-11-01T13:45:00+00:00,2024-11-01T14:00:00+00:00,2024-11-01,4.5,CONTINUATION,RELOAD,81.0,58.0,0.0,DISCOVERY,AMC15SUP-006,O:AMC241115P00004500,PUT,4.5,2024-11-15,14,-0.0,14,0.0,0.0,NEAR_ATM,WITHIN_TOLERANCE,383,bars/O_AMC241115P00004500.json,False,2024-10-11,2024-11-15
2024-11-01T13:45:00+00:00,2024-11-01T14:00:00+00:00,2024-11-01,4.5,CONTINUATION,RELOAD,81.0,58.0,0.0,DISCOVERY,AMC15SUP-006,O:AMC241129P00004500,PUT,4.5,2024-11-29,28,-0.0,30,0.0,0.0,NEAR_ATM,WITHIN_TOLERANCE,317,bars/O_AMC241129P00004500.json,True,2024-10-23,2024-11-29
2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,2024-11-08,4.275,ENTRY_FORMING,STRONG START,72.0,52.0,0.0,DISCOVERY,AMC15X-010,O:AMC241122C00004500,CALL,4.5,2024-11-22,14,-4.999999999999992,14,0.0,4.999999999999992,NEAR_ATM,WITHIN_TOLERANCE,534,bars/O_AMC241122C00004500.json,True,2024-10-15,2024-11-22
2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,2024-11-08,4.275,ENTRY_FORMING,STRONG START,72.0,52.0,0.0,DISCOVERY,AMC15X-010,O:AMC241206C00004500,CALL,4.5,2024-12-06,28,-4.999999999999992,30,0.0,4.999999999999992,NEAR_ATM,WITHIN_TOLERANCE,519,bars/O_AMC241206C00004500.json,True,2024-11-01,2024-12-06
2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,2024-11-08,4.275,ENTRY_FORMING,STRONG START,72.0,52.0,0.0,DISCOVERY,AMC15X-010,O:AMC241122P00004500,PUT,4.5,2024-11-22,14,4.999999999999992,14,0.0,4.999999999999992,NEAR_ATM,WITHIN_TOLERANCE,339,bars/O_AMC241122P00004500.json,True,2024-10-15,2024-11-22
2024-11-08T20:45:00+00:00,2024-11-08T21:00:00+00:00,2024-11-08,4.275,ENTRY_FORMING,STRONG START,72.0,52.0,0.0,DISCOVERY,AMC15X-010,O:AMC241206P00004500,PUT,4.5,2024-12-06,28,4.999999999999992,30,0.0,4.999999999999992,NEAR_ATM,WITHIN_TOLERANCE,373,bars/O_AMC241206P00004500.json,True,2024-11-01,2024-12-06
2024-11-12T14:30:00+00:00,2024-11-12T14:45:00+00:00,2024-11-12,4.49,CONTINUATION,ADD,0.0,5.0,15.0,DISCOVERY,AMC15X-011,O:AMC241129C00004500,CALL,4.5,2024-11-29,17,-0.2222222222222175,14,0.0,0.2222222222222175,NEAR_ATM,WITHIN_TOLERANCE,527,bars/O_AMC241129C00004500.json,True,2024-10-23,2024-11-29
2024-11-12T14:30:00+00:00,2024-11-12T14:45:00+00:00,2024-11-12,4.49,CONTINUATION,ADD,0.0,5.0,15.0,DISCOVERY,AMC15X-011,O:AMC241213C00004500,CALL,4.5,2024-12-13,31,-0.2222222222222175,30,0.0,0.2222222222222175,NEAR_ATM,WITHIN_TOLERANCE,366,bars/O_AMC241213C00004500.json,True,2024-11-05,2024-12-06
2024-11-12T14:30:00+00:00,2024-11-12T14:45:00+00:00,2024-11-12,4.49,CONTINUATION,ADD,0.0,5.0,15.0,DISCOVERY,AMC15X-011,O:AMC241129P00004500,PUT,4.5,2024-11-29,17,0.2222222222222175,14,0.0,0.2222222222222175,NEAR_ATM,WITHIN_TOLERANCE,317,bars/O_AMC241129P00004500.json,True,2024-10-23,2024-11-29
2024-11-12T14:30:00+00:00,2024-11-12T14:45:00+00:00,2024-11-12,4.49,CONTINUATION,ADD,0.0,5.0,15.0,DISCOVERY,AMC15X-011,O:AMC241213P00004500,PUT,4.5,2024-12-13,31,0.2222222222222175,30,0.0,0.2222222222222175,NEAR_ATM,WITHIN_TOLERANCE,265,bars/O_AMC241213P00004500.json,True,2024-11-05,2024-12-06
