anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,event_family,decision_available_utc,signal_bar_open_utc,coverage_before,coverage_at,coverage_after,left_censored,signal_bar_exists,bar_count,selection_policy,moneyness_band,moneyness_distance_pct,moneyness_pct,dte,outcome_status,right_censored,observed_bars,decision_close,next_bar_open,decision_to_next_open_gap_pct,mfe_pct,mae_pct,terminal_return_pct,bars_to_peak,bars_to_trough,peak_to_terminal_giveback_pct,gain_retention,decision_close_mfe_pct,decision_close_mae_pct,peak_before_trough
AMC15SUP-013,O:AMC250131P00003500,PUT,3.5,2025-01-31,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-16T20:00:00+00:00,2025-01-16T19:45:00+00:00,74,0,240,False,False,314,WITHIN_TOLERANCE,NEAR_ATM,3.9599999999999955,-3.9599999999999955,15,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-013,O:AMC250214P00003500,PUT,3.5,2025-02-14,30,0.0,DISCOVERY,ENTRY_FORMING,2025-01-16T20:00:00+00:00,2025-01-16T19:45:00+00:00,43,1,279,False,True,323,WITHIN_TOLERANCE,NEAR_ATM,3.9599999999999955,-3.9599999999999955,29,SCORED_RIGHT_CENSORED,True,279,0.35,0.34,-2.857142857142847,67.64705882352939,-97.05882352941177,-97.05882352941177,104,256,-98.24561403508771,-1.4347826086956526,62.857142857142854,-97.14285714285714,True
AMC15X-019,O:AMC250131C00004000,CALL,4.0,2025-01-31,14,0.0,DISCOVERY,CONTINUATION,2025-01-17T15:45:00+00:00,2025-01-17T15:30:00+00:00,124,1,243,False,True,368,WITHIN_TOLERANCE,NEAR_ATM,6.374999999999997,-6.374999999999997,14,SCORED_RIGHT_CENSORED,True,243,0.22,0.22,0.0,0.0,-95.45454545454545,-95.45454545454545,1,129,-95.45454545454545,,0.0,-95.45454545454545,True
AMC15X-019,O:AMC250214C00004000,CALL,4.0,2025-02-14,30,0.0,DISCOVERY,CONTINUATION,2025-01-17T15:45:00+00:00,2025-01-17T15:30:00+00:00,86,1,288,False,True,375,WITHIN_TOLERANCE,NEAR_ATM,6.374999999999997,-6.374999999999997,28,SCORED_RIGHT_CENSORED,True,288,0.35,0.35,0.0,0.0,-97.14285714285714,-94.28571428571428,1,246,-94.28571428571428,,0.0,-97.14285714285714,True
AMC15X-019,O:AMC250131P00004000,PUT,4.0,2025-01-31,14,0.0,DISCOVERY,CONTINUATION,2025-01-17T15:45:00+00:00,2025-01-17T15:30:00+00:00,63,1,175,False,True,239,WITHIN_TOLERANCE,NEAR_ATM,6.374999999999997,6.374999999999997,14,SCORED_RIGHT_CENSORED,True,175,0.47,0.48,2.127659574468077,95.83333333333333,-2.083333333333337,95.83333333333333,175,1,0.0,1.0,100.0,0.0,False
AMC15X-019,O:AMC250214P00004000,PUT,4.0,2025-02-14,30,0.0,DISCOVERY,CONTINUATION,2025-01-17T15:45:00+00:00,2025-01-17T15:30:00+00:00,25,0,74,False,False,99,WITHIN_TOLERANCE,NEAR_ATM,6.374999999999997,6.374999999999997,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-020,O:AMC250207C00003500,CALL,3.5,2025-02-07,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-01-27T18:00:00+00:00,2025-01-27T17:45:00+00:00,92,1,240,False,True,333,WITHIN_TOLERANCE,NEAR_ATM,3.8571428571428514,-3.8571428571428514,11,SCORED_RIGHT_CENSORED,True,240,0.12,0.13,8.333333333333348,7.692307692307709,-92.3076923076923,-92.3076923076923,16,117,-92.85714285714286,-11.999999999999973,16.666666666666675,-91.66666666666666,True
AMC15X-020,O:AMC250228C00003500,CALL,3.5,2025-02-28,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-01-27T18:00:00+00:00,2025-01-27T17:45:00+00:00,62,0,546,False,False,608,WITHIN_TOLERANCE,NEAR_ATM,3.8571428571428514,-3.8571428571428514,32,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-020,O:AMC250207P00003500,PUT,3.5,2025-02-07,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-01-27T18:00:00+00:00,2025-01-27T17:45:00+00:00,64,1,196,False,True,261,WITHIN_TOLERANCE,NEAR_ATM,3.8571428571428514,3.8571428571428514,11,SCORED_RIGHT_CENSORED,True,196,0.26,0.25,-3.8461538461538547,131.99999999999997,0.0,63.99999999999999,94,1,-29.31034482758621,0.4848484848484849,123.07692307692304,-3.8461538461538547,False
AMC15X-020,O:AMC250228P00003500,PUT,3.5,2025-02-28,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-01-27T18:00:00+00:00,2025-01-27T17:45:00+00:00,23,0,362,False,False,385,WITHIN_TOLERANCE,NEAR_ATM,3.8571428571428514,3.8571428571428514,32,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-021,O:AMC250214C00003500,CALL,3.5,2025-02-14,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-28T19:45:00+00:00,2025-01-28T19:30:00+00:00,153,1,335,False,True,489,WITHIN_TOLERANCE,NEAR_ATM,4.714285714285715,-4.714285714285715,17,SCORED_RIGHT_CENSORED,True,335,0.17,0.18,5.88235294117645,16.666666666666675,-88.88888888888889,-66.66666666666667,266,207,-71.42857142857143,-3.9999999999999982,23.529411764705866,-88.23529411764706,False
AMC15X-021,O:AMC250228C00003500,CALL,3.5,2025-02-28,30,0.0,DISCOVERY,ENTRY_FORMING,2025-01-28T19:45:00+00:00,2025-01-28T19:30:00+00:00,78,1,529,False,True,608,WITHIN_TOLERANCE,NEAR_ATM,4.714285714285715,-4.714285714285715,31,SCORED_RIGHT_CENSORED,True,529,0.3,0.31,3.3333333333333437,35.48387096774193,-96.7741935483871,-96.7741935483871,300,499,-97.61904761904762,-2.727272727272728,39.99999999999999,-96.66666666666667,True
AMC15X-021,O:AMC250214P00003500,PUT,3.5,2025-02-14,14,0.0,DISCOVERY,ENTRY_FORMING,2025-01-28T19:45:00+00:00,2025-01-28T19:30:00+00:00,110,0,213,False,False,323,WITHIN_TOLERANCE,NEAR_ATM,4.714285714285715,4.714285714285715,17,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-021,O:AMC250228P00003500,PUT,3.5,2025-02-28,30,0.0,DISCOVERY,ENTRY_FORMING,2025-01-28T19:45:00+00:00,2025-01-28T19:30:00+00:00,28,0,357,False,False,385,WITHIN_TOLERANCE,NEAR_ATM,4.714285714285715,4.714285714285715,31,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-014,O:AMC250221C00003000,CALL,3.0,2025-02-21,14,0.0,DISCOVERY,ENTRY_FORMING,2025-02-10T20:30:00+00:00,2025-02-10T20:15:00+00:00,89,1,183,False,True,273,WITHIN_TOLERANCE,NEAR_ATM,5.3333333333333375,5.3333333333333375,11,SCORED_RIGHT_CENSORED,True,183,0.25,0.25,0.0,216.0,-7.9999999999999964,72.0,106,2,-45.56962025316456,0.3333333333333333,216.0,-7.9999999999999964,False
AMC15SUP-014,O:AMC250314C00003000,CALL,3.0,2025-03-14,30,0.0,DISCOVERY,ENTRY_FORMING,2025-02-10T20:30:00+00:00,2025-02-10T20:15:00+00:00,22,1,144,False,True,167,WITHIN_TOLERANCE,NEAR_ATM,5.3333333333333375,5.3333333333333375,32,SCORED_RIGHT_CENSORED,True,144,0.4,0.41,2.499999999999991,100.0,-51.21951219512195,-46.34146341463414,39,144,-73.17073170731707,-0.46341463414634143,104.99999999999999,-50.0,True
AMC15SUP-014,O:AMC250221P00003000,PUT,3.0,2025-02-21,14,0.0,DISCOVERY,ENTRY_FORMING,2025-02-10T20:30:00+00:00,2025-02-10T20:15:00+00:00,88,1,133,False,True,222,WITHIN_TOLERANCE,NEAR_ATM,5.3333333333333375,-5.3333333333333375,11,SCORED_RIGHT_CENSORED,True,133,0.08,0.07,-12.49999999999999,14.28571428571428,-85.71428571428572,-85.71428571428572,2,71,-87.5,-6.0000000000000036,0.0,-87.5,True
AMC15SUP-014,O:AMC250314P00003000,PUT,3.0,2025-03-14,30,0.0,DISCOVERY,ENTRY_FORMING,2025-02-10T20:30:00+00:00,2025-02-10T20:15:00+00:00,24,0,158,False,False,182,WITHIN_TOLERANCE,NEAR_ATM,5.3333333333333375,-5.3333333333333375,32,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-015,O:AMC250228C00003500,CALL,3.5,2025-02-28,14,0.0,DISCOVERY,CONTINUATION,2025-02-12T17:00:00+00:00,2025-02-12T16:45:00+00:00,308,1,299,False,True,608,WITHIN_TOLERANCE,NEAR_ATM,1.571428571428576,-1.571428571428576,16,SCORED_RIGHT_CENSORED,True,299,0.28,0.3,7.14285714285714,39.99999999999999,-96.66666666666667,-96.66666666666667,70,269,-97.61904761904762,-2.4166666666666674,49.99999999999998,-96.42857142857143,True
AMC15SUP-015,O:AMC250314C00003500,CALL,3.5,2025-03-14,30,0.0,DISCOVERY,CONTINUATION,2025-02-12T17:00:00+00:00,2025-02-12T16:45:00+00:00,66,1,447,False,True,514,WITHIN_TOLERANCE,NEAR_ATM,1.571428571428576,-1.571428571428576,30,SCORED_RIGHT_CENSORED,True,447,0.37,0.4,8.108108108108114,25.0,-97.5,-97.5,43,338,-98.0,-3.9,35.13513513513513,-97.2972972972973,True
AMC15SUP-015,O:AMC250228P00003500,PUT,3.5,2025-02-28,14,0.0,DISCOVERY,CONTINUATION,2025-02-12T17:00:00+00:00,2025-02-12T16:45:00+00:00,108,0,277,False,False,385,WITHIN_TOLERANCE,NEAR_ATM,1.571428571428576,1.571428571428576,16,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-015,O:AMC250314P00003500,PUT,3.5,2025-03-14,30,0.0,DISCOVERY,CONTINUATION,2025-02-12T17:00:00+00:00,2025-02-12T16:45:00+00:00,8,0,259,False,False,267,WITHIN_TOLERANCE,NEAR_ATM,1.571428571428576,1.571428571428576,30,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-022,O:AMC250228C00003500,CALL,3.5,2025-02-28,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-02-12T18:30:00+00:00,2025-02-12T18:15:00+00:00,314,1,293,False,True,608,WITHIN_TOLERANCE,NEAR_ATM,0.14285714285713982,0.14285714285713982,16,SCORED_RIGHT_CENSORED,True,293,0.34,0.34,0.0,23.529411764705866,-97.05882352941177,-97.05882352941177,64,263,-97.61904761904762,-4.125000000000003,23.529411764705866,-97.05882352941177,True
AMC15X-022,O:AMC250314C00003500,CALL,3.5,2025-03-14,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-02-12T18:30:00+00:00,2025-02-12T18:15:00+00:00,69,1,444,False,True,514,WITHIN_TOLERANCE,NEAR_ATM,0.14285714285713982,0.14285714285713982,30,SCORED_RIGHT_CENSORED,True,444,0.43,0.4,-6.976744186046502,25.0,-97.5,-97.5,40,335,-98.0,-3.9,16.279069767441868,-97.67441860465115,True
AMC15X-022,O:AMC250228P00003500,PUT,3.5,2025-02-28,14,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-02-12T18:30:00+00:00,2025-02-12T18:15:00+00:00,112,1,272,False,True,385,WITHIN_TOLERANCE,NEAR_ATM,0.14285714285713982,-0.14285714285713982,16,SCORED_RIGHT_CENSORED,True,272,0.33,0.31,-6.060606060606066,38.709677419354826,-64.51612903225806,-38.70967741935484,173,46,-55.81395348837209,-1.0000000000000004,30.303030303030297,-66.66666666666667,False
AMC15X-022,O:AMC250314P00003500,PUT,3.5,2025-03-14,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2025-02-12T18:30:00+00:00,2025-02-12T18:15:00+00:00,8,1,258,False,True,267,WITHIN_TOLERANCE,NEAR_ATM,0.14285714285713982,-0.14285714285713982,30,SCORED_RIGHT_CENSORED,True,258,0.39,0.42,7.692307692307687,61.904761904761926,-47.61904761904761,40.47619047619047,239,18,-13.235294117647067,0.6538461538461535,74.35897435897436,-43.58974358974359,False
AMC15X-023,O:AMC250314C00003500,CALL,3.5,2025-03-14,14,0.0,DISCOVERY,ENTRY_FORMING,2025-02-25T21:00:00+00:00,2025-02-25T20:45:00+00:00,200,1,313,False,True,514,WITHIN_TOLERANCE,NEAR_ATM,5.999999999999999,-5.999999999999999,17,SCORED_RIGHT_CENSORED,True,313,0.26,0.2,-23.076923076923073,19.999999999999996,-95.0,-95.0,5,204,-95.83333333333334,-4.750000000000001,-7.692307692307699,-96.15384615384616,True
AMC15X-023,O:AMC250328C00003500,CALL,3.5,2025-03-28,30,0.0,DISCOVERY,ENTRY_FORMING,2025-02-25T21:00:00+00:00,2025-02-25T20:45:00+00:00,97,1,412,False,True,510,WITHIN_TOLERANCE,NEAR_ATM,5.999999999999999,-5.999999999999999,31,SCORED_RIGHT_CENSORED,True,412,0.3,0.2,-33.33333333333333,54.999999999999986,-90.0,-85.0,5,364,-90.32258064516128,-1.5454545454545459,3.3333333333333437,-93.33333333333333,True
AMC15X-023,O:AMC250314P00003500,PUT,3.5,2025-03-14,14,0.0,DISCOVERY,ENTRY_FORMING,2025-02-25T21:00:00+00:00,2025-02-25T20:45:00+00:00,66,1,200,False,True,267,WITHIN_TOLERANCE,NEAR_ATM,5.999999999999999,5.999999999999999,17,SCORED_RIGHT_CENSORED,True,200,0.45,0.4,-11.111111111111105,70.0,-35.0,47.499999999999986,181,6,-13.235294117647067,0.6785714285714284,51.11111111111111,-42.222222222222214,False
AMC15X-023,O:AMC250328P00003500,PUT,3.5,2025-03-28,30,0.0,DISCOVERY,ENTRY_FORMING,2025-02-25T21:00:00+00:00,2025-02-25T20:45:00+00:00,27,1,117,False,True,145,WITHIN_TOLERANCE,NEAR_ATM,5.999999999999999,5.999999999999999,31,SCORED_RIGHT_CENSORED,True,117,0.53,0.44,-16.981132075471706,59.09090909090908,-27.27272727272727,11.363636363636353,66,3,-29.999999999999993,0.19230769230769215,32.0754716981132,-39.62264150943396,False
AMC15SUP-016,O:AMC250314C00003500,CALL,3.5,2025-03-14,14,0.0,DISCOVERY,CONTINUATION,2025-02-27T15:15:00+00:00,2025-02-27T15:00:00+00:00,226,1,287,False,True,514,WITHIN_TOLERANCE,NEAR_ATM,4.571428571428576,-4.571428571428576,15,SCORED_RIGHT_CENSORED,True,287,0.16,0.19,18.75,0.0,-94.73684210526316,-94.73684210526316,1,178,-94.73684210526316,,18.75,-93.75,True
AMC15SUP-016,O:AMC250328C00003500,CALL,3.5,2025-03-28,30,0.0,DISCOVERY,CONTINUATION,2025-02-27T15:15:00+00:00,2025-02-27T15:00:00+00:00,124,1,385,False,True,510,WITHIN_TOLERANCE,NEAR_ATM,4.571428571428576,-4.571428571428576,29,SCORED_RIGHT_CENSORED,True,385,0.21,0.25,19.047619047619047,12.00000000000001,-92.0,-88.0,1,337,-89.28571428571429,-7.333333333333327,33.33333333333335,-90.47619047619048,True
AMC15SUP-016,O:AMC250314P00003500,PUT,3.5,2025-03-14,14,0.0,DISCOVERY,CONTINUATION,2025-02-27T15:15:00+00:00,2025-02-27T15:00:00+00:00,81,0,186,False,False,267,WITHIN_TOLERANCE,NEAR_ATM,4.571428571428576,4.571428571428576,15,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-016,O:AMC250328P00003500,PUT,3.5,2025-03-28,30,0.0,DISCOVERY,CONTINUATION,2025-02-27T15:15:00+00:00,2025-02-27T15:00:00+00:00,37,1,107,False,True,145,WITHIN_TOLERANCE,NEAR_ATM,4.571428571428576,4.571428571428576,29,SCORED_RIGHT_CENSORED,True,107,0.4,0.38,-5.000000000000004,84.21052631578947,-7.8947368421052655,28.947368421052634,56,16,-29.999999999999993,0.34375000000000006,74.99999999999997,-12.50000000000001,False
AMC15X-024,O:AMC250314C00003500,CALL,3.5,2025-03-14,14,0.0,DISCOVERY,CONTINUATION,2025-02-28T16:00:00+00:00,2025-02-28T15:45:00+00:00,254,1,259,False,True,514,WITHIN_TOLERANCE,NEAR_ATM,6.142857142857139,-6.142857142857139,14,SCORED_RIGHT_CENSORED,True,259,0.15,0.17,13.333333333333353,5.88235294117645,-94.11764705882352,-94.11764705882352,4,150,-94.44444444444444,-16.000000000000057,19.999999999999996,-93.33333333333333,True
AMC15X-024,O:AMC250328C00003500,CALL,3.5,2025-03-28,30,0.0,DISCOVERY,CONTINUATION,2025-02-28T16:00:00+00:00,2025-02-28T15:45:00+00:00,143,1,366,False,True,510,WITHIN_TOLERANCE,NEAR_ATM,6.142857142857139,-6.142857142857139,28,SCORED_RIGHT_CENSORED,True,366,0.2,0.22,9.999999999999986,22.72727272727273,-90.9090909090909,-86.36363636363636,6,318,-88.88888888888889,-3.7999999999999994,35.00000000000001,-90.0,True
AMC15X-024,O:AMC250314P00003500,PUT,3.5,2025-03-14,14,0.0,DISCOVERY,CONTINUATION,2025-02-28T16:00:00+00:00,2025-02-28T15:45:00+00:00,96,0,171,False,False,267,WITHIN_TOLERANCE,NEAR_ATM,6.142857142857139,6.142857142857139,14,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-024,O:AMC250328P00003500,PUT,3.5,2025-03-28,30,0.0,DISCOVERY,CONTINUATION,2025-02-28T16:00:00+00:00,2025-02-28T15:45:00+00:00,45,0,100,False,False,145,WITHIN_TOLERANCE,NEAR_ATM,6.142857142857139,6.142857142857139,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-017,O:AMC250321C00003000,CALL,3.0,2025-03-21,14,0.0,DISCOVERY,ENTRY_FORMING,2025-03-07T15:00:00+00:00,2025-03-07T14:45:00+00:00,94,1,276,False,True,371,WITHIN_TOLERANCE,NEAR_ATM,1.3333333333333344,1.3333333333333344,14,SCORED_RIGHT_CENSORED,True,276,0.2,0.18,-10.000000000000009,11.111111111111116,-94.44444444444444,-72.22222222222221,1,269,-75.0,-6.4999999999999964,0.0,-95.0,True
AMC15SUP-017,O:AMC250404C00003000,CALL,3.0,2025-04-04,30,0.0,DISCOVERY,ENTRY_FORMING,2025-03-07T15:00:00+00:00,2025-03-07T14:45:00+00:00,54,0,443,False,False,497,WITHIN_TOLERANCE,NEAR_ATM,1.3333333333333344,1.3333333333333344,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-017,O:AMC250321P00003000,PUT,3.0,2025-03-21,14,0.0,DISCOVERY,ENTRY_FORMING,2025-03-07T15:00:00+00:00,2025-03-07T14:45:00+00:00,82,1,259,False,True,342,WITHIN_TOLERANCE,NEAR_ATM,1.3333333333333344,-1.3333333333333344,14,SCORED_RIGHT_CENSORED,True,259,0.14,0.15,7.14285714285714,86.66666666666669,-93.33333333333333,-93.33333333333333,134,241,-96.42857142857143,-1.0769230769230766,100.0,-92.85714285714286,True
AMC15SUP-017,O:AMC250404P00003000,PUT,3.0,2025-04-04,30,0.0,DISCOVERY,ENTRY_FORMING,2025-03-07T15:00:00+00:00,2025-03-07T14:45:00+00:00,39,1,329,False,True,369,WITHIN_TOLERANCE,NEAR_ATM,1.3333333333333344,-1.3333333333333344,28,SCORED_RIGHT_CENSORED,True,329,0.22,0.22,0.0,131.81818181818184,-81.81818181818181,54.54545454545456,311,150,-33.33333333333333,0.4137931034482759,131.81818181818184,-81.81818181818181,False
AMC15X-025,O:AMC250321C00003000,CALL,3.0,2025-03-21,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-03-07T17:15:00+00:00,2025-03-07T17:00:00+00:00,102,1,268,False,True,371,WITHIN_TOLERANCE,NEAR_ATM,0.4633333333333341,0.4633333333333341,14,SCORED_RIGHT_CENSORED,True,268,0.18,0.18,0.0,11.111111111111116,-94.44444444444444,-72.22222222222221,4,261,-75.0,-6.4999999999999964,11.111111111111116,-94.44444444444444,True
AMC15X-025,O:AMC250404C00003000,CALL,3.0,2025-04-04,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-03-07T17:15:00+00:00,2025-03-07T17:00:00+00:00,55,0,442,False,False,497,WITHIN_TOLERANCE,NEAR_ATM,0.4633333333333341,0.4633333333333341,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-025,O:AMC250321P00003000,PUT,3.0,2025-03-21,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-03-07T17:15:00+00:00,2025-03-07T17:00:00+00:00,88,1,253,False,True,342,WITHIN_TOLERANCE,NEAR_ATM,0.4633333333333341,-0.4633333333333341,14,SCORED_RIGHT_CENSORED,True,253,0.16,0.15,-6.25,86.66666666666669,-93.33333333333333,-93.33333333333333,128,235,-96.42857142857143,-1.0769230769230766,75.00000000000003,-93.75,True
AMC15X-025,O:AMC250404P00003000,PUT,3.0,2025-04-04,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-03-07T17:15:00+00:00,2025-03-07T17:00:00+00:00,42,0,327,False,False,369,WITHIN_TOLERANCE,NEAR_ATM,0.4633333333333341,-0.4633333333333341,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-018,O:AMC250404C00003000,CALL,3.0,2025-04-04,14,0.0,DISCOVERY,CONTINUATION,2025-03-19T19:45:00+00:00,2025-03-19T19:30:00+00:00,204,1,292,False,True,497,WITHIN_TOLERANCE,NEAR_ATM,2.166666666666665,2.166666666666665,16,SCORED_RIGHT_CENSORED,True,292,0.2,0.21,4.999999999999982,4.761904761904767,-95.23809523809523,-95.23809523809523,90,218,-95.45454545454545,-19.999999999999975,9.999999999999986,-95.0,True
AMC15SUP-018,O:AMC250417C00003000,CALL,3.0,2025-04-17,30,0.0,DISCOVERY,CONTINUATION,2025-03-19T19:45:00+00:00,2025-03-19T19:30:00+00:00,115,1,341,False,True,457,WITHIN_TOLERANCE,NEAR_ATM,2.166666666666665,2.166666666666665,29,SCORED_RIGHT_CENSORED,True,341,0.26,0.26,0.0,3.8461538461538547,-80.76923076923077,-53.846153846153854,1,218,-55.55555555555556,-13.999999999999972,3.8461538461538547,-80.76923076923077,True
AMC15SUP-018,O:AMC250404P00003000,PUT,3.0,2025-04-04,14,0.0,DISCOVERY,CONTINUATION,2025-03-19T19:45:00+00:00,2025-03-19T19:30:00+00:00,113,0,256,False,False,369,WITHIN_TOLERANCE,NEAR_ATM,2.166666666666665,-2.166666666666665,16,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-018,O:AMC250417P00003000,PUT,3.0,2025-04-17,30,0.0,DISCOVERY,CONTINUATION,2025-03-19T19:45:00+00:00,2025-03-19T19:30:00+00:00,67,0,209,False,False,276,WITHIN_TOLERANCE,NEAR_ATM,2.166666666666665,-2.166666666666665,29,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15SUP-019,O:AMC250417C00002500,CALL,2.5,2025-04-17,14,0.0,DISCOVERY,ENTRY_FORMING,2025-04-04T19:45:00+00:00,2025-04-04T19:30:00+00:00,66,1,188,False,True,255,WITHIN_TOLERANCE,NEAR_ATM,4.548000000000005,4.548000000000005,13,SCORED_RIGHT_CENSORED,True,188,0.23,0.24,4.347826086956519,112.5,-75.0,25.0,109,144,-41.17647058823529,0.2222222222222222,121.73913043478262,-73.91304347826086,True
AMC15SUP-019,O:AMC250502C00002500,CALL,2.5,2025-05-02,30,0.0,DISCOVERY,ENTRY_FORMING,2025-04-04T19:45:00+00:00,2025-04-04T19:30:00+00:00,49,1,220,False,True,270,WITHIN_TOLERANCE,NEAR_ATM,4.548000000000005,4.548000000000005,28,SCORED_RIGHT_CENSORED,True,220,0.29,0.3,3.4482758620689724,100.0,-60.0,-16.666666666666664,3,194,-58.33333333333333,-0.16666666666666663,106.89655172413795,-58.62068965517242,True
AMC15SUP-019,O:AMC250417P00002500,PUT,2.5,2025-04-17,14,0.0,DISCOVERY,ENTRY_FORMING,2025-04-04T19:45:00+00:00,2025-04-04T19:30:00+00:00,99,1,174,False,True,274,WITHIN_TOLERANCE,NEAR_ATM,4.548000000000005,-4.548000000000005,13,SCORED_RIGHT_CENSORED,True,174,0.11,0.13,18.181818181818187,30.76923076923077,-92.3076923076923,-92.3076923076923,2,88,-94.11764705882352,-3.0,54.54545454545456,-90.9090909090909,True
AMC15SUP-019,O:AMC250502P00002500,PUT,2.5,2025-05-02,30,0.0,DISCOVERY,ENTRY_FORMING,2025-04-04T19:45:00+00:00,2025-04-04T19:30:00+00:00,30,0,167,False,False,197,WITHIN_TOLERANCE,NEAR_ATM,4.548000000000005,-4.548000000000005,28,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-026,O:AMC250425C00003000,CALL,3.0,2025-04-25,14,0.0,DISCOVERY,CONTINUATION,2025-04-08T13:45:00+00:00,2025-04-08T13:30:00+00:00,105,1,319,False,True,425,NEAREST_REGULAR_STRIKE,MODERATE,7.8333333333333295,-7.8333333333333295,17,SCORED_RIGHT_CENSORED,True,319,0.12,0.15,25.0,33.33333333333335,-93.33333333333333,-93.33333333333333,49,205,-95.0,-2.7999999999999985,66.66666666666667,-91.66666666666666,True
AMC15X-026,O:AMC250509C00003000,CALL,3.0,2025-05-09,30,0.0,DISCOVERY,CONTINUATION,2025-04-08T13:45:00+00:00,2025-04-08T13:30:00+00:00,51,1,517,False,True,569,NEAREST_REGULAR_STRIKE,MODERATE,7.8333333333333295,-7.8333333333333295,31,SCORED_RIGHT_CENSORED,True,517,0.28,0.24,-14.285714285714302,108.33333333333334,-95.83333333333334,-95.83333333333334,27,467,-98.0,-0.8846153846153846,78.57142857142856,-96.42857142857143,True
AMC15X-026,O:AMC250425P00003000,PUT,3.0,2025-04-25,14,0.0,DISCOVERY,CONTINUATION,2025-04-08T13:45:00+00:00,2025-04-08T13:30:00+00:00,39,1,221,False,True,261,NEAREST_REGULAR_STRIKE,MODERATE,7.8333333333333295,7.8333333333333295,17,SCORED_RIGHT_CENSORED,True,221,0.39,0.36,-7.692307692307699,27.77777777777779,-61.11111111111111,-11.111111111111105,6,42,-30.434782608695656,-0.39999999999999963,17.948717948717952,-64.1025641025641,True
AMC15X-026,O:AMC250509P00003000,PUT,3.0,2025-05-09,30,0.0,DISCOVERY,CONTINUATION,2025-04-08T13:45:00+00:00,2025-04-08T13:30:00+00:00,21,1,215,False,True,237,NEAREST_REGULAR_STRIKE,MODERATE,7.8333333333333295,7.8333333333333295,31,SCORED_RIGHT_CENSORED,True,215,0.5,0.42,-16.000000000000004,35.7142857142857,-50.0,-38.095238095238095,2,215,-54.38596491228069,-1.066666666666667,13.99999999999999,-58.00000000000001,True
AMC15X-027,O:AMC250425C00002500,CALL,2.5,2025-04-25,14,0.0,DISCOVERY,THESIS_PRESSURE,2025-04-08T18:15:00+00:00,2025-04-08T18:00:00+00:00,53,0,235,False,False,288,WITHIN_TOLERANCE,NEAR_ATM,7.400000000000002,7.400000000000002,17,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
AMC15X-027,O:AMC250509C00002500,CALL,2.5,2025-05-09,30,0.0,DISCOVERY,THESIS_PRESSURE,2025-04-08T18:15:00+00:00,2025-04-08T18:00:00+00:00,26,0,325,False,False,351,WITHIN_TOLERANCE,NEAR_ATM,7.400000000000002,7.400000000000002,31,UNSCORED_SIGNAL_BAR_ABSENT,,0,,,,,,,,,,,,,
