anchor_id,ticker,contract_type,strike,expiration,dte_target,moneyness_target,partition,event_family,decision_available_utc,signal_bar_open_utc,coverage_before,coverage_at,coverage_after,left_censored,signal_bar_exists,bar_count,moneyness_pct,dte,window,underlying_bars_forward,cutoff_time_ms,censor_reason,right_censored,observed_bars,decision_close,next_bar_open,decision_to_next_open_gap_pct,mfe_pct,mae_pct,terminal_return_pct,bars_to_peak,bars_to_trough,peak_to_terminal_giveback_pct,gain_retention,decision_close_mfe_pct,decision_close_mae_pct,peak_before_trough,outcome_status
AMC15-002,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2024-08-26T14:00:00+00:00,2024-08-26T13:45:00+00:00,44,1,190,False,True,235,-3.401999999999994,32,H1,4,1724683500000,,False,3,0.29,0.28,-3.44827586206895,10.714285714285698,-7.142857142857151,10.714285714285698,3,1,0.0,1.0,6.896551724137945,-10.344827586206884,False,SCORED_WINDOW
AMC15-002,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2024-08-26T14:00:00+00:00,2024-08-26T13:45:00+00:00,44,1,190,False,True,235,-3.401999999999994,32,D1,26,1724766300000,,False,13,0.29,0.28,-3.44827586206895,24.99999999999998,-7.142857142857151,10.714285714285698,10,1,-11.428571428571422,0.42857142857142827,20.68965517241379,-10.344827586206884,False,SCORED_WINDOW
AMC15-002,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2024-08-26T14:00:00+00:00,2024-08-26T13:45:00+00:00,44,1,190,False,True,235,-3.401999999999994,32,D3,78,1724939100000,,False,40,0.29,0.28,-3.44827586206895,82.14285714285714,-7.142857142857151,78.57142857142856,37,1,-1.9607843137254943,0.9565217391304346,75.86206896551727,-10.344827586206884,False,SCORED_WINDOW
AMC15-002,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2024-08-26T14:00:00+00:00,2024-08-26T13:45:00+00:00,44,1,190,False,True,235,-3.401999999999994,32,D5,130,1725371100000,,False,59,0.29,0.28,-3.44827586206895,82.14285714285714,-7.142857142857151,71.4285714285714,37,1,-5.882352941176472,0.8695652173913041,75.86206896551727,-10.344827586206884,False,SCORED_WINDOW
AMC15-002,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,RISK_OR_EXHAUSTION,2024-08-26T14:00:00+00:00,2024-08-26T13:45:00+00:00,44,1,190,False,True,235,-3.401999999999994,32,D10,260,1725975900000,,False,114,0.29,0.28,-3.44827586206895,114.28571428571428,-7.142857142857151,21.42857142857142,72,1,-43.33333333333332,0.18749999999999994,106.89655172413795,-10.344827586206884,False,SCORED_WINDOW
AMC15-003,O:AMC240913C00005000,CALL,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,116,1,241,False,True,358,-2.2000000000000064,14,H1,4,1725044400000,,False,4,0.22,0.21,-4.545454545454552,4.761904761904767,-23.809523809523803,-9.523809523809524,1,3,-13.636363636363635,-1.9999999999999978,0.0,-27.27272727272727,True,SCORED_WINDOW
AMC15-003,O:AMC240913C00005000,CALL,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,116,1,241,False,True,358,-2.2000000000000064,14,D1,26,1725386400000,,False,26,0.22,0.21,-4.545454545454552,4.761904761904767,-42.85714285714286,-28.57142857142857,1,21,-31.818181818181824,-5.999999999999993,0.0,-45.45454545454546,True,SCORED_WINDOW
AMC15-003,O:AMC240913C00005000,CALL,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,116,1,241,False,True,358,-2.2000000000000064,14,D3,78,1725559200000,,False,78,0.22,0.21,-4.545454545454552,4.761904761904767,-52.38095238095237,-47.61904761904761,1,55,-50.0,-9.999999999999988,0.0,-54.54545454545454,True,SCORED_WINDOW
AMC15-003,O:AMC240913C00005000,CALL,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,116,1,241,False,True,358,-2.2000000000000064,14,D5,130,1725904800000,,False,130,0.22,0.21,-4.545454545454552,28.57142857142858,-61.904761904761905,-23.809523809523803,101,90,-40.74074074074075,-0.8333333333333328,22.72727272727273,-63.63636363636363,False,SCORED_WINDOW
AMC15-003,O:AMC240913C00005000,CALL,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,116,1,241,False,True,358,-2.2000000000000064,14,D10,260,1726509600000,CONTRACT_EXPIRY,True,241,0.22,0.21,-4.545454545454552,28.57142857142858,-95.23809523809523,-95.23809523809523,101,225,-96.2962962962963,-3.3333333333333317,22.72727272727273,-95.45454545454545,True,SCORED_RIGHT_CENSORED
AMC15-003,O:AMC240927C00005000,CALL,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,147,1,241,False,True,389,-2.2000000000000064,28,H1,4,1725044400000,,False,3,0.33,0.32,-3.0303030303030276,6.25,-6.25,-6.25,1,3,-11.764705882352954,-1.0,3.0303030303030276,-9.090909090909093,True,SCORED_WINDOW
AMC15-003,O:AMC240927C00005000,CALL,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,147,1,241,False,True,389,-2.2000000000000064,28,D1,26,1725386400000,,False,24,0.33,0.32,-3.0303030303030276,6.25,-28.125,-15.625,1,19,-20.588235294117652,-2.5,3.0303030303030276,-30.303030303030297,True,SCORED_WINDOW
AMC15-003,O:AMC240927C00005000,CALL,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,147,1,241,False,True,389,-2.2000000000000064,28,D3,78,1725559200000,,False,68,0.33,0.32,-3.0303030303030276,6.25,-34.375,-18.75,1,64,-23.529411764705888,-3.0,3.0303030303030276,-36.36363636363637,True,SCORED_WINDOW
AMC15-003,O:AMC240927C00005000,CALL,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,147,1,241,False,True,389,-2.2000000000000064,28,D5,130,1725904800000,,False,114,0.33,0.32,-3.0303030303030276,31.25,-37.5,6.25,101,72,-19.047619047619037,0.2,27.27272727272727,-39.39393939393939,False,SCORED_WINDOW
AMC15-003,O:AMC240927C00005000,CALL,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,147,1,241,False,True,389,-2.2000000000000064,28,D10,260,1726509600000,,False,234,0.33,0.32,-3.0303030303030276,31.25,-50.0,-43.75,101,227,-57.14285714285714,-1.4,27.27272727272727,-51.515151515151516,True,SCORED_WINDOW
AMC15-003,O:AMC240913P00005000,PUT,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,89,0,223,False,False,312,2.2000000000000064,14,H1,4,1725044400000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240913P00005000,PUT,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,89,0,223,False,False,312,2.2000000000000064,14,D1,26,1725386400000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240913P00005000,PUT,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,89,0,223,False,False,312,2.2000000000000064,14,D3,78,1725559200000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240913P00005000,PUT,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,89,0,223,False,False,312,2.2000000000000064,14,D5,130,1725904800000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240913P00005000,PUT,5.0,2024-09-13,14,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,89,0,223,False,False,312,2.2000000000000064,14,D10,260,1726509600000,CONTRACT_EXPIRY,True,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,97,0,138,False,False,235,2.2000000000000064,28,H1,4,1725044400000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,97,0,138,False,False,235,2.2000000000000064,28,D1,26,1725386400000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,97,0,138,False,False,235,2.2000000000000064,28,D3,78,1725559200000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,97,0,138,False,False,235,2.2000000000000064,28,D5,130,1725904800000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-003,O:AMC240927P00005000,PUT,5.0,2024-09-27,30,0.0,DISCOVERY,ENTRY_FORMING,2024-08-30T18:15:00+00:00,2024-08-30T18:00:00+00:00,97,0,138,False,False,235,2.2000000000000064,28,D10,260,1726509600000,,False,,,,,,,,,,,,,,,UNSCORED_SIGNAL_BAR_ABSENT
AMC15-004,O:AMC240920C00005000,CALL,5.0,2024-09-20,14,0.0,DISCOVERY,THESIS_PRESSURE,2024-09-03T14:00:00+00:00,2024-09-03T13:45:00+00:00,275,1,231,False,True,507,-3.9639999999999986,17,H1,4,1725374700000,,False,4,0.23,0.23,0.0,4.347826086956519,-8.695652173913048,0.0,1,1,-4.1666666666666625,0.0,4.347826086956519,-8.695652173913048,False,SCORED_WINDOW
AMC15-004,O:AMC240920C00005000,CALL,5.0,2024-09-20,14,0.0,DISCOVERY,THESIS_PRESSURE,2024-09-03T14:00:00+00:00,2024-09-03T13:45:00+00:00,275,1,231,False,True,507,-3.9639999999999986,17,D1,26,1725457500000,,False,26,0.23,0.23,0.0,8.695652173913038,-26.086956521739125,-8.695652173913048,5,25,-16.000000000000004,-1.0000000000000013,8.695652173913038,-26.086956521739125,True,SCORED_WINDOW
AMC15-004,O:AMC240920C00005000,CALL,5.0,2024-09-20,14,0.0,DISCOVERY,THESIS_PRESSURE,2024-09-03T14:00:00+00:00,2024-09-03T13:45:00+00:00,275,1,231,False,True,507,-3.9639999999999986,17,D3,78,1725630300000,,False,77,0.23,0.23,0.0,8.695652173913038,-30.434782608695656,-17.391304347826086,5,73,-24.0,-2.0000000000000013,8.695652173913038,-30.434782608695656,True,SCORED_WINDOW
AMC15-004,O:AMC240920C00005000,CALL,5.0,2024-09-20,14,0.0,DISCOVERY,THESIS_PRESSURE,2024-09-03T14:00:00+00:00,2024-09-03T13:45:00+00:00,275,1,231,False,True,507,-3.9639999999999986,17,D5,130,1725975900000,,False,129,0.23,0.23,0.0,52.17391304347825,-34.782608695652186,0.0,86,82,-34.28571428571428,0.0,52.17391304347825,-34.782608695652186,False,SCORED_WINDOW
AMC15-004,O:AMC240920C00005000,CALL,5.0,2024-09-20,14,0.0,DISCOVERY,THESIS_PRESSURE,2024-09-03T14:00:00+00:00,2024-09-03T13:45:00+00:00,275,1,231,False,True,507,-3.9639999999999986,17,D10,260,1726580700000,,False,231,0.23,0.23,0.0,52.17391304347825,-52.17391304347827,-43.47826086956522,86,231,-62.857142857142854,-0.8333333333333335,52.17391304347825,-52.17391304347827,True,SCORED_WINDOW
